type,properties/OD_Pair,properties/OrgLat,properties/OrgLon,properties/DestLat,properties/DestLon,properties/Count,properties/Origin,properties/Dest,properties/OrgMun,properties/DestMun,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1
Feature,5088-5001,6.333786,-75.554448,6.248941,-75.577056,4731,5088,5001,BELLO,MEDELLÍN,LineString,-75.5544475762,6.33378556234,-75.5770556256999,6.24894080931
Feature,5480-5172,7.243963,-76.436705,7.666156,-76.681565,4664,5480,5172,MUTATÁ,CHIGORODÓ,LineString,-76.4367046954999,7.24396317282,-76.6815647245,7.6661564496
Feature,70508-70215,9.525986,-75.228808,9.320684,-75.292023,4625,70508,70215,OVEJAS,COROZAL,LineString,-75.2288076868999,9.52598596404999,-75.2920234071,9.32068414476
Feature,81794-81001,6.457692,-71.740613,7.077995,-70.761888,4572,81794,81001,TAME,ARAUCA,LineString,-71.7406131925999,6.45769174666,-70.7618882371999,7.07799540519
Feature,23807-5001,8.172247,-76.062317,6.248941,-75.577056,4549,23807,5001,TIERRALTA,MEDELLÍN,LineString,-76.062316628,8.17224654791,-75.5770556256999,6.24894080931
Feature,73001-11001,4.439631,-75.19635,4.650528,-74.105972,4501,73001,11001,IBAGUÉ,"BOGOTÁ, D.C.",LineString,-75.1963501464999,4.43963072518,-74.105971599,4.65052840264
Feature,52490-76001,2.347547,-78.328775,3.417587,-76.522332,4425,52490,76001,BOCAS DE SATINGA,SANTIAGO DE CALI,LineString,-78.3287750399999,2.34754710673,-76.5223324663,3.417586541
Feature,95001-11001,2.567205,-72.63969,4.650528,-74.105972,4411,95001,11001,SAN JOSÉ DEL GUAVIARE,"BOGOTÁ, D.C.",LineString,-72.6396901373999,2.56720535915,-74.105971599,4.65052840264
Feature,13654-13001,9.830658,-75.121745,10.398816,-75.501229,4403,13654,13001,SAN JACINTO,CARTAGENA DE INDIAS,LineString,-75.1217447992,9.83065775252,-75.5012292161,10.3988164843999
Feature,19256-76001,2.452236,-76.810812,3.417587,-76.522332,4401,19256,76001,EL TAMBO,SANTIAGO DE CALI,LineString,-76.8108123080999,2.4522358115,-76.5223324663,3.417586541
Feature,5284-5001,6.775585,-76.131223,6.248941,-75.577056,4383,5284,5001,FRONTINO,MEDELLÍN,LineString,-76.1312233967999,6.77558501444,-75.5770556256999,6.24894080931
Feature,52079-76001,1.673572,-78.138261,3.417587,-76.522332,4378,52079,76001,BARBACOAS,SANTIAGO DE CALI,LineString,-78.1382611994999,1.67357164647,-76.5223324663,3.417586541
Feature,27250-76109,4.255196,-77.363855,3.875474,-77.011536,4375,27250,76109,SANTA GENOVEVA DE DOCORDÓ,BUENAVENTURA,LineString,-77.3638553432,4.25519589014,-77.0115358955,3.87547430591
Feature,73067-73001,3.591165,-75.382454,4.439631,-75.19635,4368,73067,73001,ATACO,IBAGUÉ,LineString,-75.3824540224999,3.59116486731,-75.1963501464999,4.43963072518
Feature,66572-66001,5.222091,-76.030799,4.807002,-75.718267,4311,66572,66001,PUEBLO RICO,PEREIRA,LineString,-76.0307989103,5.22209118924,-75.7182670472,4.80700196952
Feature,47660-47288,10.032519,-74.213961,10.514851,-74.191555,4306,47660,47288,SAN ÁNGEL,FUNDACIÓN,LineString,-74.2139612232,10.032519022,-74.1915550126999,10.514851197900002
Feature,5045-23001,7.882717,-76.626186,8.746423,-75.876635,4282,5045,23001,APARTADÓ,MONTERÍA,LineString,-76.6261859722999,7.88271669619,-75.8766346495,8.74642258289999
Feature,70230-70001,9.545853,-75.312796,9.300455,-75.395996,4257,70230,70001,CHALÁN,SINCELEJO,LineString,-75.3127962904,9.54585280113,-75.3959960643999,9.30045521524
Feature,13212-8001,9.586623,-74.827507,10.979459,-74.816835,4216,13212,8001,CÓRDOBA,BARRANQUILLA,LineString,-74.8275074560999,9.58662299509,-74.8168347868,10.9794593386
Feature,13006-13430,8.567852,-74.555492,9.241367,-74.755668,4198,13006,13430,ACHÍ,MAGANGUÉ,LineString,-74.5554917680999,8.56785243036999,-74.7556678557999,9.24136746688
Feature,5154-5001,7.97776,-75.198514,6.248941,-75.577056,4196,5154,5001,CAUCASIA,MEDELLÍN,LineString,-75.1985143434999,7.97776036996,-75.5770556256999,6.24894080931
Feature,47189-8001,11.007433,-74.241368,10.979459,-74.816835,4135,47189,8001,CIÉNAGA,BARRANQUILLA,LineString,-74.2413680715999,11.0074328252,-74.8168347868,10.9794593386
Feature,73411-11001,4.92332,-75.06299,4.650528,-74.105972,4133,73411,11001,LÍBANO,"BOGOTÁ, D.C.",LineString,-75.062990051,4.92332026847,-74.105971599,4.65052840264
Feature,5543-5001,7.0221,-75.908671,6.248941,-75.577056,4115,5543,5001,PEQUE,MEDELLÍN,LineString,-75.9086712096,7.02209987182,-75.5770556256999,6.24894080931
Feature,41206-41001,3.376525,-74.802895,2.935546,-75.277946,4089,41206,41001,COLOMBIA,NEIVA,LineString,-74.8028951614,3.37652482137,-75.27794586940001,2.93554559249
Feature,13600-13490,8.589185,-73.837674,8.527713,-74.037523,4080,13600,13490,RÍO VIEJO,NOROSÍ,LineString,-73.8376744607,8.58918472553,-74.0375226134,8.52771290269999
Feature,5490-5045,8.426025,-76.787621,7.882717,-76.626186,3979,5490,5045,NECOCLÍ,APARTADÓ,LineString,-76.7876212535,8.42602528083999,-76.6261859722999,7.882716696189999
Feature,23090-23001,8.787601,-76.240753,8.746423,-75.876635,3902,23090,23001,CANALETE URBANO,MONTERÍA,LineString,-76.2407532603999,8.78760091749,-75.8766346495,8.74642258289999
Feature,73555-73001,3.197021,-75.643784,4.439631,-75.19635,3865,73555,73001,PLANADAS,IBAGUÉ,LineString,-75.6437838795,3.19702137708,-75.1963501464999,4.43963072518
Feature,52079-52001,1.673572,-78.138261,1.212839,-77.278125,3789,52079,52001,BARBACOAS,SAN JUAN DE PASTO,LineString,-78.1382611994999,1.67357164647,-77.2781249941999,1.21283942448
Feature,5147-5001,7.755117,-76.654051,6.248941,-75.577056,3775,5147,5001,CAREPA,MEDELLÍN,LineString,-76.6540510757999,7.75511703075,-75.5770556256999,6.24894080931
Feature,47551-8001,10.461344,-74.615396,10.979459,-74.816835,3741,47551,8001,PIVIJAY,BARRANQUILLA,LineString,-74.6153957047,10.4613440093999,-74.8168347868,10.9794593386
Feature,20001-11001,10.461893,-73.258517,4.650528,-74.105972,3700,20001,11001,VALLEDUPAR,"BOGOTÁ, D.C.",LineString,-73.2585170443999,10.4618933985,-74.105971599,4.65052840264
Feature,27615-5490,7.433383,-77.11111,8.426025,-76.787621,3686,27615,5490,RIOSUCIO,NECOCLÍ,LineString,-77.111109838,7.43338275367,-76.7876212535,8.42602528083999
Feature,23807-5172,8.172247,-76.062317,7.666156,-76.681565,3600,23807,5172,TIERRALTA,CHIGORODÓ,LineString,-76.062316628,8.17224654791,-76.6815647245,7.6661564496
Feature,20001-47001,10.461893,-73.258517,11.225703,-74.188397,3597,20001,47001,VALLEDUPAR,SANTA MARTA,LineString,-73.2585170443999,10.4618933985,-74.1883970494999,11.2257031418
Feature,47980-47189,10.763895,-74.139233,11.007433,-74.241368,3583,47980,47189,PRADO - SEVILLA,CIÉNAGA,LineString,-74.139232543,10.7638951541,-74.2413680715999,11.0074328252
Feature,20238-20001,10.149132,-73.96137,10.461893,-73.258517,3583,20238,20001,EL COPEY,VALLEDUPAR,LineString,-73.9613702507,10.1491321093,-73.2585170443999,10.4618933985
Feature,5659-5837,8.759491,-76.52889,8.094097,-76.726432,3583,5659,5837,SAN JUAN DE URABÁ,TURBO,LineString,-76.5288897939999,8.75949060552,-76.7264318309999,8.09409673761
Feature,5040-5001,7.078008,-75.1484,6.248941,-75.577056,3557,5040,5001,ANORÍ,MEDELLÍN,LineString,-75.1483999003999,7.07800833324,-75.5770556256999,6.24894080931
Feature,5490-5837,8.426025,-76.787621,8.094097,-76.726432,3553,5490,5837,NECOCLÍ,TURBO,LineString,-76.7876212535,8.42602528083999,-76.7264318309999,8.09409673761
Feature,50350-50001,2.183629,-73.786466,4.122958,-73.626878,3550,50350,50001,LA MACARENA,VILLAVICENCIO,LineString,-73.7864661864999,2.18362947001,-73.626877897,4.12295758045
Feature,86569-86001,0.685064,-76.604518,1.151519,-76.650874,3545,86569,86001,PUERTO CAICEDO,MOCOA,LineString,-76.6045178172,0.685064178705,-76.6508743094999,1.15151944879
Feature,86757-52001,0.273017,-76.845343,1.212839,-77.278125,3517,86757,52001,SAN MIGUEL,SAN JUAN DE PASTO,LineString,-76.8453432759999,0.273017004291,-77.2781249941999,1.21283942448
Feature,23466-23580,7.977922,-75.418484,7.889279,-75.672022,3515,23466,23580,MONTELÍBANO,PUERTO LIBERTADOR,LineString,-75.4184835961,7.97792222738,-75.672022287,7.88927921392
Feature,68081-11001,7.067976,-73.846686,4.650528,-74.105972,3514,68081,11001,BARRANCABERMEJA,"BOGOTÁ, D.C.",LineString,-73.8466857443,7.06797552653,-74.105971599,4.65052840264
Feature,86568-52001,0.504219,-76.497837,1.212839,-77.278125,3499,86568,52001,PUERTO ASÍS,SAN JUAN DE PASTO,LineString,-76.4978366717,0.504218750718,-77.2781249941999,1.21283942448
Feature,86865-52215,0.423385,-76.904734,0.853666,-77.518069,3494,86865,52215,LA HORMIGA,CÓRDOBA,LineString,-76.9047337531,0.423385052504,-77.51806895,0.853665965803
Feature,13212-70001,9.586623,-74.827507,9.300455,-75.395996,3493,13212,70001,CÓRDOBA,SINCELEJO,LineString,-74.8275074560999,9.58662299509,-75.3959960643999,9.30045521524
Feature,13244-8758,9.718034,-75.121139,10.90618,-74.793567,3473,13244,8758,EL CARMEN DE BOLÍVAR,SOLEDAD,LineString,-75.1211388326999,9.71803422097,-74.7935670006999,10.9061797919
Feature,70678-70001,8.929924,-75.031369,9.300455,-75.395996,3450,70678,70001,SAN BENITO ABAD,SINCELEJO,LineString,-75.0313690338,8.92992440779,-75.3959960643999,9.30045521524
Feature,23807-70001,8.172247,-76.062317,9.300455,-75.395996,3441,23807,70001,TIERRALTA,SINCELEJO,LineString,-76.062316628,8.17224654791,-75.3959960643999,9.30045521524
Feature,5756-5001,5.712788,-75.310302,6.248941,-75.577056,3409,5756,5001,SONSÓN,MEDELLÍN,LineString,-75.3103024361,5.71278805385,-75.5770556256999,6.24894080931
Feature,50711-50313,3.127717,-73.751279,3.544871,-73.706271,3409,50711,50313,VISTAHERMOSA,GRANADA,LineString,-73.7512790116,3.12771711129,-73.7062713007999,3.5448713658
Feature,5652-5001,5.964172,-75.101853,6.248941,-75.577056,3393,5652,5001,SAN FRANCISCO,MEDELLÍN,LineString,-75.101852968,5.96417239349,-75.5770556256999,6.24894080931
Feature,20228-20001,9.201044,-73.541775,10.461893,-73.258517,3391,20228,20001,CURUMANÍ,VALLEDUPAR,LineString,-73.5417746536,9.20104392798,-73.2585170443999,10.4618933985
Feature,68655-68001,7.39278,-73.4979,7.115901,-73.132537,3378,68655,68001,SABANA DE TORRES,BUCARAMANGA,LineString,-73.49789995,7.39277967295,-73.1325367610999,7.1159014435
Feature,73168-73001,3.725761,-75.483582,4.439631,-75.19635,3375,73168,73001,CHAPARRAL,IBAGUÉ,LineString,-75.4835822095,3.72576111018,-75.1963501464999,4.43963072518
Feature,54206-54001,8.469995,-73.337195,7.905267,-72.505591,3373,54206,54001,CONVENCIÓN,CÚCUTA,LineString,-73.3371949281,8.4699950181,-72.5055909658999,7.905267116589999
Feature,18094-18001,1.420263,-75.871503,1.617334,-75.60689,3345,18094,18001,BELÉN DE LOS ANDAQUÍES,FLORENCIA,LineString,-75.8715028042999,1.42026319306,-75.6068902091,1.61733394988
Feature,81065-81001,7.029314,-71.42764,7.077995,-70.761888,3344,81065,81001,ARAUQUITA,ARAUCA,LineString,-71.4276395907999,7.02931365342,-70.7618882371999,7.07799540519
Feature,41020-11001,2.522556,-75.315695,4.650528,-74.105972,3337,41020,11001,ALGECIRAS,"BOGOTÁ, D.C.",LineString,-75.3156946518,2.52255590505,-74.105971599,4.65052840264
Feature,5250-5154,7.592955,-74.80471,7.97776,-75.198514,3323,5250,5154,EL BAGRE,CAUCASIA,LineString,-74.804710426,7.59295465235,-75.1985143434999,7.977760369959999
Feature,81794-11001,6.457692,-71.740613,4.650528,-74.105972,3315,81794,11001,TAME,"BOGOTÁ, D.C.",LineString,-71.7406131925999,6.45769174666,-74.105971599,4.65052840264
Feature,17662-17001,5.413074,-74.99238,5.056447,-75.490037,3308,17662,17001,SAMANÁ,MANIZALES,LineString,-74.9923802604999,5.41307433341,-75.4900373312,5.05644709052
Feature,54001-11001,7.905267,-72.505591,4.650528,-74.105972,3297,54001,11001,CÚCUTA,"BOGOTÁ, D.C.",LineString,-72.5055909658999,7.90526711659,-74.105971599,4.65052840264
Feature,25878-11001,4.440502,-74.522956,4.650528,-74.105972,3292,25878,11001,VIOTÁ,"BOGOTÁ, D.C.",LineString,-74.5229563818,4.44050176735,-74.105971599,4.65052840264
Feature,50330-11001,3.382246,-74.044366,4.650528,-74.105972,3289,50330,11001,MESETAS,"BOGOTÁ, D.C.",LineString,-74.0443664191,3.3822458552,-74.105971599,4.65052840264
Feature,13212-13001,9.586623,-74.827507,10.398816,-75.501229,3280,13212,13001,CÓRDOBA,CARTAGENA DE INDIAS,LineString,-74.8275074560999,9.58662299509,-75.5012292161,10.3988164843999
Feature,5250-5001,7.592955,-74.80471,6.248941,-75.577056,3260,5250,5001,EL BAGRE,MEDELLÍN,LineString,-74.804710426,7.59295465235,-75.5770556256999,6.24894080931
Feature,20621-20001,10.386468,-73.172691,10.461893,-73.258517,3251,20621,20001,ROBLES,VALLEDUPAR,LineString,-73.1726913052,10.3864677933,-73.2585170443999,10.4618933985
Feature,5854-5001,7.163138,-75.439712,6.248941,-75.577056,3251,5854,5001,VALDIVIA,MEDELLÍN,LineString,-75.4397119152999,7.1631376806,-75.5770556256999,6.24894080931
Feature,52250-76109,2.476974,-78.110298,3.875474,-77.011536,3240,52250,76109,EL CHARCO,BUENAVENTURA,LineString,-78.1102980565,2.47697407881,-77.0115358955,3.87547430591
Feature,13657-13001,9.951381,-75.083666,10.398816,-75.501229,3228,13657,13001,SAN JUAN NEPOMUCENO,CARTAGENA DE INDIAS,LineString,-75.0836663041999,9.95138127677999,-75.5012292161,10.3988164843999
Feature,68615-68001,7.263214,-73.149044,7.115901,-73.132537,3227,68615,68001,RIONEGRO,BUCARAMANGA,LineString,-73.1490442947,7.26321364382,-73.1325367610999,7.1159014435
Feature,5895-5001,7.48815,-74.867962,6.248941,-75.577056,3221,5895,5001,ZARAGOZA,MEDELLÍN,LineString,-74.8679617402,7.48814967207,-75.5770556256999,6.24894080931
Feature,13744-13670,7.95522,-73.946366,7.477475,-73.924558,3142,13744,13670,SIMITÍ,SAN PABLO,LineString,-73.9463661064999,7.95522013541,-73.9245578327,7.47747543639
Feature,18592-11001,1.910181,-75.157857,4.650528,-74.105972,3125,18592,11001,PUERTO RICO,"BOGOTÁ, D.C.",LineString,-75.1578569902,1.91018145606,-74.105971599,4.65052840264
Feature,50577-50001,3.269408,-73.373179,4.122958,-73.626878,3124,50577,50001,PUERTO LLERAS,VILLAVICENCIO,LineString,-73.3731786639999,3.26940842061,-73.626877897,4.12295758045
Feature,20238-47001,10.149132,-73.96137,11.225703,-74.188397,3101,20238,47001,EL COPEY,SANTA MARTA,LineString,-73.9613702507,10.1491321093,-74.1883970494999,11.2257031418
Feature,5642-5001,5.961162,-75.975436,6.248941,-75.577056,3077,5642,5001,SALGAR,MEDELLÍN,LineString,-75.9754359614999,5.96116241762,-75.5770556256999,6.24894080931
Feature,20750-20001,10.333693,-73.180729,10.461893,-73.258517,3074,20750,20001,SAN DIEGO,VALLEDUPAR,LineString,-73.1807287956,10.3336927783,-73.2585170443999,10.4618933985
Feature,47660-47001,10.032519,-74.213961,11.225703,-74.188397,3068,47660,47001,SAN ÁNGEL,SANTA MARTA,LineString,-74.2139612232,10.032519022,-74.1883970494999,11.2257031418
Feature,20400-20001,9.562867,-73.335552,10.461893,-73.258517,3067,20400,20001,LA JAGUA DE IBIRICO,VALLEDUPAR,LineString,-73.3355518106999,9.5628670562,-73.2585170443999,10.4618933985
Feature,27615-13001,7.433383,-77.11111,10.398816,-75.501229,3050,27615,13001,RIOSUCIO,CARTAGENA DE INDIAS,LineString,-77.111109838,7.43338275367,-75.5012292161,10.3988164843999
Feature,52490-76109,2.347547,-78.328775,3.875474,-77.011536,3029,52490,76109,BOCAS DE SATINGA,BUENAVENTURA,LineString,-78.3287750399999,2.34754710673,-77.0115358955,3.87547430591
Feature,19130-76001,2.623031,-76.570386,3.417587,-76.522332,3017,19130,76001,CAJIBÍO,SANTIAGO DE CALI,LineString,-76.5703856419,2.62303108855,-76.5223324663,3.417586541
Feature,47555-47001,9.793403,-74.783645,11.225703,-74.188397,3008,47555,47001,PLATO,SANTA MARTA,LineString,-74.7836448308,9.79340260606,-74.1883970494999,11.2257031418
Feature,50568-50001,4.312027,-72.082955,4.122958,-73.626878,2971,50568,50001,PUERTO GAITÁN,VILLAVICENCIO,LineString,-72.0829548641,4.31202705993,-73.626877897,4.12295758045
Feature,52079-52835,1.673572,-78.138261,1.761334,-78.781544,2971,52079,52835,BARBACOAS,TUMACO,LineString,-78.1382611994999,1.67357164647,-78.7815440444999,1.76133367771
Feature,13654-8001,9.830658,-75.121745,10.979459,-74.816835,2962,13654,8001,SAN JACINTO,BARRANQUILLA,LineString,-75.1217447992,9.83065775252,-74.8168347868,10.9794593386
Feature,18410-11001,1.48833,-75.436147,4.650528,-74.105972,2962,18410,11001,LA MONTAÑITA,"BOGOTÁ, D.C.",LineString,-75.4361470336999,1.48833022085,-74.105971599,4.65052840264
Feature,50330-50001,3.382246,-74.044366,4.122958,-73.626878,2957,50330,50001,MESETAS,VILLAVICENCIO,LineString,-74.0443664191,3.3822458552,-73.626877897,4.12295758045
Feature,50450-50001,2.623792,-72.7571,4.122958,-73.626878,2955,50450,50001,PUERTO CONCORDIA,VILLAVICENCIO,LineString,-72.7571004624,2.62379154216,-73.626877897,4.12295758045
Feature,5001-11001,6.248941,-75.577056,4.650528,-74.105972,2943,5001,11001,MEDELLÍN,"BOGOTÁ, D.C.",LineString,-75.5770556256999,6.24894080931,-74.105971599,4.65052840264
Feature,27150-5172,7.157413,-76.971877,7.666156,-76.681565,2939,27150,5172,CURBARADÓ,CHIGORODÓ,LineString,-76.9718768259999,7.15741302428,-76.6815647245,7.6661564496
Feature,52678-52001,1.334546,-77.594757,1.212839,-77.278125,2937,52678,52001,SAMANIEGO,SAN JUAN DE PASTO,LineString,-77.5947573067,1.33454629135,-77.2781249941999,1.21283942448
Feature,27361-27001,5.153351,-76.686002,5.692349,-76.651125,2922,27361,27001,ISTMINA,SAN FRANCISCO DE QUIBDO,LineString,-76.6860015417999,5.15335100307,-76.6511246326,5.69234946496
Feature,27413-27001,5.499962,-76.542525,5.692349,-76.651125,2921,27413,27001,LLORÓ,SAN FRANCISCO DE QUIBDO,LineString,-76.5425247369,5.49996186188,-76.6511246326,5.69234946496
Feature,27450-27361,5.096609,-76.69553,5.153351,-76.686002,2921,27450,27361,ANDAGOYA,ISTMINA,LineString,-76.6955301156999,5.09660896897,-76.6860015417999,5.15335100307
Feature,25885-11001,5.45954,-74.338427,4.650528,-74.105972,2918,25885,11001,YACOPÍ,"BOGOTÁ, D.C.",LineString,-74.3384266368999,5.45953992925,-74.105971599,4.65052840264
Feature,18001-41001,1.617334,-75.60689,2.935546,-75.277946,2918,18001,41001,FLORENCIA,NEIVA,LineString,-75.6068902091,1.61733394988,-75.27794586940001,2.93554559249
Feature,23855-11001,8.257266,-76.149909,4.650528,-74.105972,2898,23855,11001,VALENCIA,"BOGOTÁ, D.C.",LineString,-76.1499090095,8.25726617383,-74.105971599,4.65052840264
Feature,52233-52001,1.647672,-77.578431,1.212839,-77.278125,2896,52233,52001,CUMBITARA,SAN JUAN DE PASTO,LineString,-77.5784311041,1.64767179034,-77.2781249941999,1.21283942448
Feature,50251-50001,3.563879,-73.794251,4.122958,-73.626878,2892,50251,50001,EL CASTILLO,VILLAVICENCIO,LineString,-73.7942506798,3.56387912288,-73.626877897,4.12295758045
Feature,73675-11001,3.914292,-75.479651,4.650528,-74.105972,2888,73675,11001,SAN ANTONIO,"BOGOTÁ, D.C.",LineString,-75.4796506380999,3.91429203366,-74.105971599,4.65052840264
Feature,27150-5837,7.157413,-76.971877,8.094097,-76.726432,2863,27150,5837,CURBARADÓ,TURBO,LineString,-76.9718768259999,7.15741302428,-76.7264318309999,8.09409673761
Feature,5842-5001,6.898877,-76.174689,6.248941,-75.577056,2863,5842,5001,URAMITA,MEDELLÍN,LineString,-76.1746885609999,6.8988769854,-75.5770556256999,6.24894080931
Feature,27073-66001,5.411715,-76.41596,4.807002,-75.718267,2852,27073,66001,BAGADÓ,PEREIRA,LineString,-76.415960274,5.41171542089,-75.7182670472,4.80700196952
Feature,41001-11001,2.935546,-75.277946,4.650528,-74.105972,2852,41001,11001,NEIVA,"BOGOTÁ, D.C.",LineString,-75.2779458694,2.93554559249,-74.105971599,4.65052840264
Feature,5837-5490,8.094097,-76.726432,8.426025,-76.787621,2847,5837,5490,TURBO,NECOCLÍ,LineString,-76.7264318309999,8.09409673761,-76.7876212535,8.42602528083999
Feature,19821-19698,2.953702,-76.270493,3.011288,-76.485346,2826,19821,19698,TORIBÍO,SANTANDER DE QUILICHAO,LineString,-76.2704930209999,2.95370196888,-76.4853458903999,3.01128796778
Feature,20032-20001,9.496386,-73.97472,10.461893,-73.258517,2782,20032,20001,ASTREA,VALLEDUPAR,LineString,-73.9747196098,9.49638625763,-73.2585170443999,10.4618933985
Feature,5031-5001,6.907032,-75.073577,6.248941,-75.577056,2770,5031,5001,AMALFI,MEDELLÍN,LineString,-75.0735770213999,6.90703179789,-75.5770556256999,6.24894080931
Feature,20001-8001,10.461893,-73.258517,10.979459,-74.816835,2763,20001,8001,VALLEDUPAR,BARRANQUILLA,LineString,-73.2585170443999,10.4618933985,-74.8168347868,10.9794593386
Feature,73226-11001,4.059845,-74.692666,4.650528,-74.105972,2761,73226,11001,CUNDAY,"BOGOTÁ, D.C.",LineString,-74.6926661166999,4.05984509402,-74.105971599,4.65052840264
Feature,23807-5854,8.172247,-76.062317,7.163138,-75.439712,2758,23807,5854,TIERRALTA,VALDIVIA,LineString,-76.062316628,8.17224654791,-75.4397119152999,7.1631376806
Feature,5887-5001,6.96558,-75.419598,6.248941,-75.577056,2755,5887,5001,YARUMAL,MEDELLÍN,LineString,-75.4195984061999,6.96557969998,-75.5770556256999,6.24894080931
Feature,44001-47001,11.529125,-72.912271,11.225703,-74.188397,2743,44001,47001,RIOHACHA,SANTA MARTA,LineString,-72.9122712548,11.5291254274,-74.1883970494999,11.2257031418
Feature,86573-86568,-0.184973,-74.78367,0.504219,-76.497837,2722,86573,86568,PUERTO LEGUÍZAMO,PUERTO ASÍS,LineString,-74.7836699475,-0.184973168284,-76.4978366717,0.504218750718
Feature,73043-73001,4.627397,-75.096303,4.439631,-75.19635,2693,73043,73001,ANZOÁTEGUI,IBAGUÉ,LineString,-75.0963028335,4.62739733217,-75.1963501464999,4.43963072518
Feature,50590-11001,2.941649,-73.207486,4.650528,-74.105972,2689,50590,11001,PUERTO RICO,"BOGOTÁ, D.C.",LineString,-73.2074860066,2.94164927569,-74.105971599,4.65052840264
Feature,50001-11001,4.122958,-73.626878,4.650528,-74.105972,2681,50001,11001,VILLAVICENCIO,"BOGOTÁ, D.C.",LineString,-73.626877897,4.12295758045,-74.105971599,4.65052840264
Feature,47053-47288,10.590848,-74.186293,10.514851,-74.191555,2659,47053,47288,ARACATACA,FUNDACIÓN,LineString,-74.1862929436999,10.5908482677,-74.1915550126999,10.514851197900002
Feature,13873-13001,10.444192,-75.275808,10.398816,-75.501229,2653,13873,13001,VILLANUEVA,CARTAGENA DE INDIAS,LineString,-75.2758080895,10.4441917343,-75.5012292161,10.3988164843999
